lrknummer,naam,type,gemeente,bezoekdatum,jaar,kleur,kvk_vestiging,adres,postcode,plaats,Longitude,Latitude,lrk_url,houder/_text,houder_vanaf,geschillencommissie,kindplaatsen,soort,status
703542199,Partou KDV Tosaristraat 30b,KDV,Amsterdam,9-04-14,2014,oranje,29947359,Tosaristraat 30 B,1019RT,Amsterdam,4.923096,52.3793217,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31970,Partou B.V.,01/01/2014,Aangesloten per 29-12-2015,72,Kinderdagverblijf,Geregistreerd
327115257,Partou PSZ Baron G.A. Tindalplein 12,PSZ,Amsterdam,9-04-14,2014,groen,19591926,Baron G.A. Tindalplein 12,1019TJ,Amsterdam,4.942514,52.3733421,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95677,Partou B.V.,01/21/2014,Aangesloten per 29-12-2015,32,Peuterspeelzaal,Geregistreerd
229951314,VVE Peuterspeelzaal 't Ukkeltje,PSZ,Amsterdam,9-04-14,2014,groen,23067926,Lentestraat 34,1109AT,Amsterdam,5.018938,52.3072213,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96476,Swazoom,11/27/2007,Aangesloten per 05-02-2016,13,Peuterspeelzaal,Geregistreerd
628772178,AKROS Voorschool Zeytouna,PSZ,Amsterdam,9-04-14,2014,groen,277827,Cornelis Dirkszstraat 6 8,1056TR,Amsterdam,4.8567025,52.3717804,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95638,Stichting AKROS Welzijn,01/01/2004,Aangesloten per 19-02-2016,52,Peuterspeelzaal,Geregistreerd
165642865,VVE Elout,PSZ,Amsterdam,9-04-14,2014,geel,32381964,Cornelis Krusemanstraat 68,1075NS,Amsterdam,4.8588646,52.3503852,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=138102,Stichting Impuls,03/31/2016,Aangesloten per 12-01-2016,39,Peuterspeelzaal,Geregistreerd
165642865,VVE Elout,PSZ,Amsterdam,9-04-14,2014,geel,,Cornelis Krusemanstraat 68,1075NS,Amsterdam,4.8588646,52.3503852,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96575,,,,,,Niet meer geregistreerd
140946408,Partou BSO Uiterwaardenstraat 550,BSO,Amsterdam,9-04-14,2014,oranje,19593163,Uiterwaardenstraat 550,1079AZ,Amsterdam,4.9002369,52.3431422,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31641,Partou B.V.,09/01/2014,Aangesloten per 29-12-2015,60,Buitenschoolse opvang,
127779061,De Kleine Wereld Smaragdplein,BSO,Amsterdam,9-04-14,2014,geel,23272775,Smaragdplein 5,1074HA,Amsterdam,4.9056642,52.3508994,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=81598,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,07/25/2011,Aangesloten per 08-02-2016,20,Buitenschoolse opvang,
127382343,Partou BSO Tweede Boerhaavestraat 47,BSO,Amsterdam,9-04-14,2014,oranje,19591705,Tweede Boerhaavestraat 47,1091AL,Amsterdam,4.9135242,52.359811,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31869,Partou B.V.,01/17/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
859532008,Partou BSO Azaleastraat 19,BSO,Amsterdam,9-04-14,2014,geel,23135050,Azaleastraat 19,1032BT,Amsterdam,4.9162296,52.3953681,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=81163,Partou B.V.,09/01/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
227783293,Kinderdagverblijf JoesBoef B.V.,BSO,Amsterdam,11-04-14,2014,geel,16770978,Bijlmerdreef 1237,1103TX,Amsterdam,4.975044,52.3223737,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31242,Kinderdagverblijf Joesboef B.V.,01/06/2007,Aangesloten per 27-05-2016,40,Buitenschoolse opvang,
119067249,Kinderdagverblijf De Kleine Zeester,BSO,Amsterdam,11-04-14,2014,geel,70815,Sieg Vaz Diasstraat 2,1063HM,Amsterdam,4.8244008,52.3817733,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=66697,,09/22/2010,Aangesloten per 12-01-2016,36,Buitenschoolse opvang,
162385882,Stichting Joodse Kindergemeenschap Cheider,PSZ,Amsterdam,12-04-14,2014,rood,221910,Zeelandstraat 11,1082BV,Amsterdam,4.8789341,52.3267993,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96573,Stichting Joodse Kindergemeenschap Cheider,02/15/2009,Aangesloten per 03-12-2015,15,Peuterspeelzaal,Geregistreerd
103467257,VVE Immanuel,PSZ,Amsterdam,14-04-14,2014,groen,24597309,Jan de Louterstraat 90,1063KX,Amsterdam,4.817705,52.3805101,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98535,Stichting Impuls,01/10/2010,Aangesloten per 12-01-2016,32,Peuterspeelzaal,Geregistreerd
184109085,VVE Lukas,PSZ,Amsterdam,14-04-14,2014,groen,26198673,Osdorper Ban 134,1069ZR,Amsterdam,4.7946516,52.3612358,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99361,Stichting Impuls,01/10/2010,Aangesloten per 12-01-2016,60,Peuterspeelzaal,Geregistreerd
123030559,Partou BSO Slotermeerlaan 160,BSO,Amsterdam,14-04-14,2014,groen,,Slotermeerlaan 160,1063JW,Amsterdam,4.8219827,52.3836763,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31724,,,,,,Niet meer geregistreerd
890952589,Partou BSO Tosaristraat 30b,BSO,Amsterdam,15-04-14,2014,oranje,29947359,Tosaristraat 30 B,1019RT,Amsterdam,4.923096,52.3793217,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31729,Partou B.V.,01/01/2014,Aangesloten per 29-12-2015,50,Buitenschoolse opvang,
588295280,Kinderdagverblijf de Toverlantaarn,KDV,Amsterdam,15-04-14,2014,groen,21048312,Lorentzlaan 73,1097KJ,Amsterdam,4.933945,52.3482429,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31868,Stichting Kinderopvang Watergraafsmeer,01/01/2005,Aangesloten per 01-12-2015,96,Kinderdagverblijf,Geregistreerd
124367884,VVE Odyssee,PSZ,Amsterdam,15-04-14,2014,groen,24597872,Cycladenlaan 2,1060LW,Amsterdam,4.7930452,52.3488389,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98857,Stichting Impuls,01/10/2010,Aangesloten per 12-01-2016,32,Peuterspeelzaal,Geregistreerd
220739043,Peutercombi 2e Openluchtschool,KDV,Amsterdam,15-04-14,2014,groen,25550756,Fred. Roeskestraat 74 A,1076ED,Amsterdam,4.8579887,52.3410866,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=74585,Combiwel Bredeschool B.V.,01/02/2011,Aangesloten per 23-12-2015,14,Kinderdagverblijf,Geregistreerd
167893725,Kinderopvang Tante KaTuin,BSO,Amsterdam,15-04-14,2014,geel,130109,Nicolaas Beetsstraat 82,1053RP,Amsterdam,4.8655751,52.36511,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31283,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,48,Buitenschoolse opvang,
121940123,Kinderopvang Eilanden,KDV,Amsterdam,15-04-14,2014,geel,20603584,Th. K. van Lohuizenlaan 198,1019CD,Amsterdam,4.9465506,52.3675961,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31054,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,67,Kinderdagverblijf,Geregistreerd
516021400,Kinderopvang Eilanden,BSO,Amsterdam,15-04-14,2014,groen,20603584,Th. K. van Lohuizenlaan 198,1019CD,Amsterdam,4.9465506,52.3675961,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31097,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,50,Buitenschoolse opvang,
147021431,VVE Peuterspeelzaal Casa dei Bambini,PSZ,Amsterdam,15-04-14,2014,groen,23068035,Vreeswijkpad 6,1106DV,Amsterdam,4.9843106,52.2968623,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96455,Swazoom,01/10/2009,Aangesloten per 05-02-2016,32,Peuterspeelzaal,Geregistreerd
192661073,Kinderopvang De Carrousel,BSO,Amsterdam,16-04-14,2014,geel,19511329,Eerste Oosterparkstraat 14,1091HB,Amsterdam,4.908343,52.3556468,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31110,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,60,Buitenschoolse opvang,
165472443,VVE Sint Henricus,PSZ,Amsterdam,16-04-14,2014,groen,22450025,Louis Naarstigstraat 1,1063EN,Amsterdam,4.8283892,52.383482,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98531,Stichting Impuls,01/10/2010,Aangesloten per 12-01-2016,56,Peuterspeelzaal,Geregistreerd
170693624,Vrije Peuterklas Wodanstraat,PSZ,Amsterdam,16-04-14,2014,oranje,,Wodanstraat 3,1076CC,Amsterdam,4.8611327,52.3435017,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99354,,,,,,Niet meer geregistreerd
850987829,Moppetoet B.V.,KDV,Amsterdam,16-04-14,2014,geel,20134630,Heggerankweg 192,1032JP,Amsterdam,4.9100827,52.398624,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31769,Moppetoet B.V.,01/01/2005,Aangesloten per 01-12-2015,99,Kinderdagverblijf,Geregistreerd
557581047,Kindercentrum Moeders Schoot B.V.,BSO,Amsterdam,17-04-14,2014,geel,25450204,Dr. H.Colijnstraat 483,1067CE,Amsterdam,4.8062224,52.3799608,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=97685,Kindercentrum Moeders Schoot B.V.,03/09/2014,Aangesloten per 07-01-2016,40,Buitenschoolse opvang,
803871594,Kinderopvang Basja,KDV,Amsterdam,17-04-14,2014,groen,19508867,Sloterkade 150 H,1058HN,Amsterdam,4.8519985,52.3513525,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90859,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,56,Kinderdagverblijf,Geregistreerd
139066809,Cowboys en Indiana,KDV,Amsterdam,17-04-14,2014,geel,26129027,Overtoom 274,1054JB,Amsterdam,4.8689675,52.3612691,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=102608,Van Dijk@Spilker B.V.,01/25/2013,Aangesloten per 26-11-2015,33,Kinderdagverblijf,Geregistreerd
199472816,Curious Kids,KDV,Amsterdam,17-04-14,2014,groen,24172332,Ceintuurbaan 216 H,1072GD,Amsterdam,4.8881397,52.3522284,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=78564,Curious Kids B.V.,05/17/2011,Aangesloten per 03-12-2015,10,Kinderdagverblijf,Geregistreerd
128000648,Kinderdagverblijf Curious Kids B.V.,KDV,Amsterdam,17-04-14,2014,groen,24172324,Cornelis Trooststraat 79 H,1072JD,Amsterdam,4.8903278,52.3507917,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31774,Curious Kids B.V.,06/05/2010,Aangesloten per 03-12-2015,9,Kinderdagverblijf,Geregistreerd
993162332,Dons 2,BSO,Amsterdam,17-04-14,2014,geel,20723644,Karel du Jardinstraat 76,1073TE,Amsterdam,4.8969564,52.3512861,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=32288,DONS Opvang B.V.,08/12/2011,Aangesloten per 15-12-2015,80,Buitenschoolse opvang,
113298298,Partou BSO Victorieplein 11,BSO,Amsterdam,17-04-14,2014,geel,19589859,Victorieplein 11,1079KK,Amsterdam,4.9045341,52.3455022,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31725,Partou B.V.,01/17/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
682101114,De Kleine Wereld Smaragdplein,KDV,Amsterdam,17-04-14,2014,groen,23272775,Smaragdplein 5,1074HA,Amsterdam,4.9056642,52.3508994,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81609,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,07/25/2011,Aangesloten per 08-02-2016,23,Kinderdagverblijf,Geregistreerd
490021281,Kinderopvang Doenja,KDV,Amsterdam,18-04-14,2014,oranje,130281,Pieter Aertszstraat 106,1074VT,Amsterdam,4.9041609,52.3528257,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31719,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,84,Kinderdagverblijf,Geregistreerd
131410568,Partou BSO Baarsjesweg 12,BSO,Amsterdam,22-04-14,2014,rood,19589883,Baarsjesweg 12,1057HL,Amsterdam,4.8643439,52.369922,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31740,Partou B.V.,01/17/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
119956226,Kidtopia V.O.F.,KDV,Amsterdam,22-04-14,2014,geel,5785618,Marcantilaan 499,1051MJ,Amsterdam,4.8672883,52.3755253,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31249,Kidtopia V.O.F.,10/11/2008,Aangesloten per 27-01-2016,71,Kinderdagverblijf,Geregistreerd
940213692,KinderRijk kinderdagverblijf Binnengasthuisstraat,KDV,Amsterdam,23-04-14,2014,groen,21035458,Binnengasthuisstraat 46,1012ZD,Amsterdam,4.894049,52.3685754,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192,KinderRijk Dagopvang B.V.,01/01/2015,Aangesloten per 20-01-2016,68,Kinderdagverblijf,Geregistreerd
179440238,Partou KDV Maria Austriastraat 698a,KDV,Amsterdam,23-04-14,2014,oranje,,Maria Austriastraat 698 A,1087JC,Amsterdam,5.0000358,52.35417,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31687,,,,,,Niet meer geregistreerd
767442362,IJsterk De Kraai,KDV,Amsterdam,24-04-14,2014,geel,20988540,Kraijenhoffstraat 32,1018RL,Amsterdam,4.93019,52.3694125,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30913,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,50,Kinderdagverblijf,Geregistreerd
124925716,VVE Burgemeester de Vlugt,PSZ,Amsterdam,24-04-14,2014,geel,22450041,Jan de Louterstraat 17,1063KX,Amsterdam,4.817632,52.3793323,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=128344,Stichting Impuls,06/24/2015,Aangesloten per 12-01-2016,42,Peuterspeelzaal,Geregistreerd
945657973,Kinderdagverblijf Het Marsepeintje,KDV,Amsterdam,24-04-14,2014,groen,32026730,Marcusstraat 52,1091TK,Amsterdam,4.912922,52.3516028,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32251,Stichting Kinderdagverblijf het Marsepeintje,08/18/2005,Aangesloten per 27-01-2016,16,Kinderdagverblijf,Geregistreerd
124925716,VVE Burgemeester de Vlugt,PSZ,Amsterdam,24-04-14,2014,geel,,Jan de Louterstraat 11,1063KX,Amsterdam,4.8183516,52.3793358,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98534,,,,,,Niet meer geregistreerd
767897730,Little Universe School B.V.,KDV,Amsterdam,24-04-14,2014,geel,14153483,Johannes Verhulststraat 132 H,1071NM,Amsterdam,4.8704447,52.3541484,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31784,Little Universe School B.V.,01/01/2005,Aangesloten per 12-01-2016,16,Kinderdagverblijf,Geregistreerd
147481120,Pluizenbolletje,BSO,Amsterdam,25-04-14,2014,geel,25863983,Comeniusstraat 511,1065BX,Amsterdam,4.827287,52.3591914,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=103270,Pluizenbolletje,08/04/2013,Aangesloten per 29-12-2015,10,Buitenschoolse opvang,
460392116,VVE Huizinga,PSZ,Amsterdam,25-04-14,2014,groen,22449612,Jacob Geelstraat 42,1065VT,Amsterdam,4.8313201,52.3606388,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=137892,Stichting Impuls,03/22/2016,Aangesloten per 12-01-2016,64,Peuterspeelzaal,Geregistreerd
181542936,Mops Kinderopvang,KDV,Amsterdam,25-04-14,2014,geel,20303408,Leksmondplein 25,1108EL,Amsterdam,4.9796258,52.3089888,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30714,Sveba Kinderdagverblijven B.V.,04/19/2007,Aangesloten per 26-01-2016,42,Kinderdagverblijf,Geregistreerd
171513472,Blij-Land Kinderdagverblijf,KDV,Amsterdam,25-04-14,2014,geel,1604295,Diemerparklaan 21,1087GN,Amsterdam,4.9956944,52.3558511,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32409,,07/14/2009,Aangesloten per 23-05-2016,48,Kinderdagverblijf,Geregistreerd
460392116,VVE Huizinga,PSZ,Amsterdam,25-04-14,2014,groen,,Jacob Geelstraat 54 b,1065VT,Amsterdam,4.8309791,52.3596767,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=97997,,,,,,Niet meer geregistreerd
190661926,tante Linde,KDV,Amsterdam,28-04-14,2014,geel,14632640,Overtoom 403 H,1054JP,Amsterdam,4.8617691,52.3592236,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32434,,01/01/2005,Aangesloten per 20-04-2016,6,Kinderdagverblijf,Geregistreerd
219408725,Kinderopvang Inimini,KDV,Amsterdam,28-04-14,2014,geel,21052883,Saxenburgerdwarsstraat 6,1054KS,Amsterdam,4.8619109,52.3583799,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31730,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,78,Kinderdagverblijf,Geregistreerd
219947673,Kinderopvang Dapperdam,KDV,Amsterdam,28-04-14,2014,geel,19511442,Reinwardtstraat 350,1093LA,Amsterdam,4.9292301,52.3614097,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31954,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,61,Kinderdagverblijf,Geregistreerd
698182467,Partou KDV Prinses Irenestraat 59,KDV,Amsterdam,29-04-14,2014,geel,20148461,Prinses Irenestraat 59,1077WV,Amsterdam,4.8697135,52.3413555,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31696,Partou B.V.,03/07/2007,Aangesloten per 29-12-2015,53,Kinderdagverblijf,Geregistreerd
152936920,Kinderopvang De Liefde,BSO,Amsterdam,29-04-14,2014,oranje,21271933,Bilderdijkstraat 27,1052NA,Amsterdam,4.8709188,52.3714697,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=78962,,10/05/2013,Aangesloten per 11-04-2016,27,Buitenschoolse opvang,
160878329,Kinderatelier Kiekeboe BSO,BSO,Amsterdam,29-04-14,2014,geel,22066179,Lutmastraat 101,1073GS,Amsterdam,4.8990708,52.351205,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=68156,,07/19/2010,Aangesloten per 24-12-2015,10,Buitenschoolse opvang,
517055880,'t Lieveheersbeestje B.V.,KDV,Amsterdam,30-04-14,2014,groen,20848900,Frederik Hendrikstraat 112 H,1052JB,Amsterdam,4.873015,52.3755235,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=107971,'t Lieveheersbeestje B.V.,08/30/2013,Aangesloten per 15-01-2016,16,Kinderdagverblijf,Geregistreerd
199753015,Caleido Kidzz,KDV,Amsterdam,30-04-14,2014,geel,,Pieter Calandlaan 887,1069SC,Amsterdam,4.7992886,52.3516142,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=66776,,,,,,Niet meer geregistreerd
796451497,KDV Het Groeiparadijs,KDV,Amsterdam,30-04-14,2014,geel,21395616,Wiltzanghlaan 38,1055KH,Amsterdam,4.8482654,52.3820013,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32132,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,84,Kinderdagverblijf,Geregistreerd
112955861,VVE Narcis Querido,PSZ,Amsterdam,30-04-14,2014,groen,25772422,Jan den Haenstraat 41,1055WC,Amsterdam,4.8606341,52.3793786,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99266,Stichting Impuls,04/02/2015,Aangesloten per 12-01-2016,32,Peuterspeelzaal,Geregistreerd
999259507,Voorschool De Ark,PSZ,Amsterdam,30-04-14,2014,groen,26111292,Zuid-Hollandstraat 7,1082EK,Amsterdam,4.8747406,52.3266284,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=126643,Stichting Dynamo Welzijn,04/24/2015,Aangesloten per 10-02-2016,32,Peuterspeelzaal,Geregistreerd
999259507,Voorschool De Ark,PSZ,Amsterdam,30-04-14,2014,groen,,Zuid-Hollandstraat 7,1082EK,Amsterdam,4.8747406,52.3266284,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99262,,,,,,Niet meer geregistreerd
134199169,Kidtopia BV,KDV,Amsterdam,30-04-14,2014,geel,21838526,Van Baerlestraat 156 H,1071BG,Amsterdam,4.8812649,52.3539253,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=76039,Kidtopia B.V.,04/18/2016,Aangesloten per 18-04-2016,28,Kinderdagverblijf,Geregistreerd
103859123,Voorschool Amsteldorp,PSZ,Amsterdam,30-04-14,2014,groen,263982,Middelhoffstraat 4,1097NK,Amsterdam,4.9220542,52.344323,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96582,Stichting Dynamo Welzijn,01/01/2010,Aangesloten per 10-02-2016,12,Peuterspeelzaal,Geregistreerd
172689715,KinderVilla ijburg steigereiland nso,BSO,Amsterdam,30-04-14,2014,groen,31588344,Brigantijnkade 1,1086VB,Amsterdam,4.9846298,52.3652151,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=74148,KinderVilla IJburg Steigereiland B.V.,10/01/2011,Aangesloten per 21-12-2015,30,Buitenschoolse opvang,
483068299,Club BSO SamSamy,BSO,Amsterdam,30-04-14,2014,geel,,Ben van Meerendonkstraat 57,1087LB,Amsterdam,5.0079161,52.3513701,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30998,,,,,,Niet meer geregistreerd
140498321,KDV Tamara,KDV,Amsterdam,3-05-14,2014,geel,,Eerste Helmersstraat 263,1054DZ,Amsterdam,4.8645552,52.3607105,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31701,,,,,,Niet meer geregistreerd
465542815,Peutercombi 1e OLS & AMS,KDV,Amsterdam,6-05-14,2014,groen,25550748,Albrecht Durerstraat 34,1077MA,Amsterdam,4.875734,52.3486438,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=103256,Combiwel Bredeschool B.V.,03/26/2013,Aangesloten per 23-12-2015,31,Kinderdagverblijf,Geregistreerd
929297398,"Stichting Kinderopvang ""Het Elfenbankje""",KDV,Amsterdam,6-05-14,2014,groen,85081,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,4.907606,52.3681009,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32267,"Stichting Kinderopvang ""het Elfenbankje""",01/01/2005,Aangesloten per 08-01-2016,16,Kinderdagverblijf,Geregistreerd
