collection_time,source_url,organisatienaam,oin,afgifte_datum
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Inkoopbureau H-10,00000001854773976000,20-02-2015
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Inspectie Leefomgeving en Transport (ILT),00000001851407742000,20-04-2015
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Inspectie SZW,00000004000000021000,09-11-2010
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Inspectie van het Onderwijs,00000004003214400000,02-06-2016
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Inspectie voor de Gezondheidszorg (IGZ),00000004003182447002,18-07-2016
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Instituut Fysieke Veiligheid,00000001823644510000,10-12-2013
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Jeugdbescherming Gelderland,00000001802611266000,30-10-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Jeugdbescherming Rotterdam Rijnmond,00000001811215878000,29-12-2008
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Jeugdbescherming West,00000001803570442000,30-10-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Jeugdbescherming regio Amsterdam,00000001812716917000,30-10-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Justitieel Complex Zaanstad,00000004000000153000,24-06-2016
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Justitiële Informatiedienst - CIOT,00000001003214436001,23-09-2015
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Justitiële Informatiedienst - TRIP,00000001003214436002,05-10-2015
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Justiti�le Informatiedienst,00000004000000002000,18-02-2009
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,K5 Gemeenten,00000001817730734000,29-01-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Kadera aanpak huiselijk geweld,00000001809400200000,03-12-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Kamer van Koophandel Nederland,00000001006033404000,28-04-2010
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Koninklijk Nederlands Meteorologisch Instituut,00000001821693992000,04-06-2015
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Koninklijke Marechaussee (KMAR),00000004008078452000,07-07-2016
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Koninklijke Notariele Beroepsorganisatie,00000001002309592000,20-07-2012
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Kwaliteitsinstituut Nederlandse Gemeenten,00000001821002193000,12-03-2013
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,LBIO,00000001814869233000,23-10-2009
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Landelijk Dienstencentrum voor de Rechtspraak,00000003273808340000,23-07-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Landelijk Meldpunt Afvalstoffen,00000001802767448000,03-07-2013
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Logius (CV),00000002822477348004,25-04-2016
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Logius (DART),00000001822477348000,25-04-2016
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Logius (GBO),00000004003214345001,11-12-2009
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Logius (PIP/ICTU),00000002003214345001,06-01-2009
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,MeerInZicht,00000001853859176000,23-10-2014
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Milieuadviesdienst,00000001810453162000,20-05-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Milieudienst IJmond,00000001807450108000,07-02-2013
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Algemene Zaken,00000001003227376000,13-09-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,00000001003214345000,21-12-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Buitenlandse Zaken,00000001003227406000,18-11-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Buitenlandse Zaken - 3W,00000004003227406000,17-06-2016
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Defensie DM/ Productgroep Douanezaken,00000001008078452000,17-08-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Economische Zaken,00000001003214369000,21-07-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Economische Zaken / DGBI - R&I,00000002003214369001,02-11-2015
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Economische Zaken DICTU,00000004000000149000,14-05-2013
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Financien,00000001003214394000,20-12-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Infrastructuur en Milieu (LVO - Departement),00000001003214321000,29-12-2008
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,"Ministerie van Onderwijs, Cultuur en Wetenschap",00000001003214400000,26-11-2015
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Sociale Zaken en Werkgelegenheid,00000001003227522000,27-01-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Veiligheid en Justitie,00000001003214436000,30-12-2008
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Ministerie van Verkeer en Waterstaat SSO ICTU,00000004000000054000,09-12-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,"Ministerie van Volksgezondheid, welzijn en sport",00000002003182447001,12-11-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Munitax,00000004001094920000,19-05-2016
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nationaal Archief,00000001822312888000,10-09-2015
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlands Forensisch Instituut,00000004000000011000,05-10-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlands Register Gerechtelijk Deskundigen,00000004000000081000,28-02-2012
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlandse Emissie Autoriteit,00000004000000017000,04-11-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlandse Mededingingsautoriteit,00000004000000035000,09-11-2010
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlandse Orde van Advocaten,00000001002872833000,25-11-2009
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlandse Organisatie voor Toegepast Natuurwetenschappelijk Onderzoek,00000001002875718000,22-06-2009
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nederlandse Voedsel en Waren Autoriteit,00000001001932779000,20-06-2013
06/09/2016 23:07:41,https://register.digikoppeling.nl/overview/index?searchText=&offset=540&max=30&sort=sortName&order=asc,Nieuw Land Erfgoedcentrum,00000001812824696000,04-07-2016
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Noaberkracht Dinkelland Tubbergen,00000001852070706000,11-11-2014
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,OD Flevoland & Gooi en Vechtstreek,00000001851798615000,05-12-2012
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Achterhoek,00000001852497933000,23-04-2015
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Brabant Noord,00000001806381176000,07-07-2015
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Groningen,00000001853026786000,12-02-2016
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Haaglanden,00000001851972299000,31-10-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Midden Holland,00000001851672620000,14-12-2012
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Noordzeekanaalgebied,00000001852391821000,16-07-2014
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Regio Arnhem,00000001852452998000,05-03-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Rivierenland,00000001852132104000,15-01-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Zuid-Holland Zuid,00000001823289552000,30-10-2014
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst Zuidoost-Brabant,00000001852462578000,13-07-2015
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Omgevingsdienst de Vallei,00000001852282229000,19-07-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Open Universiteit Nederland,00000001007381955000,31-05-2011
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Openbaar Ministerie,00000004000000034000,18-11-2010
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Orionis Walcheren,00000001823540388000,25-06-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,P-Direkt,00000004000000058000,24-12-2010
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Parkstad Limburg GBRD,00000001007379936000,25-03-2013
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Planbureau voor de Leefomgeving,00000001822550556000,13-01-2014
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,PlusTeam,00000001854574773000,28-10-2015
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Politie,00000001816076790000,05-03-2009
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Programmaministerie Jeugd en Gezin - Verwijsindex,00000002006756402001,30-12-2008
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Drenthe,00000001001587924000,09-02-2012
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Flevoland,00000001006203243000,12-01-2009
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Fryslan,00000001001032823000,30-12-2008
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Gelderland,00000001001825100000,06-01-2009
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Groningen,00000001001932822000,29-12-2008
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Limburg,00000001001737430000,10-01-2012
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Noord Brabant,00000001009261606000,01-09-2009
06/09/2016 23:07:44,https://register.digikoppeling.nl/overview/index?searchText=&offset=570&max=30&sort=sortName&order=asc,Provincie Noord-Holland,00000001001003124000,08-07-2013
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Provincie Overijssel,00000001001900328000,20-04-2009
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Provincie Utrecht,00000001001797864000,19-11-2013
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Provincie Zeeland,00000001001710230000,24-01-2012
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Provincie Zuid-Holland,00000001002306608000,22-12-2011
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,RDW,00000001804770694000,11-02-2009
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,RIEC Zeeland West-Brabant & Oost-Brabant,00000002001172773001,11-04-2016
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,RUD Drenthe,00000001853234565000,26-01-2016
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Raad van State,00000001815051037000,26-01-2015
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Raad voor Rechtsbijstand,00000004000000071000,03-05-2011
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Raad voor de Kinderbescherming,00000002003214436001,29-12-2008
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Raad voor de Rechtspraak,00000004000000076000,12-07-2011
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Alkmaar,00000004000000030000,16-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Almelo,00000004000000022000,08-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Amsterdam,00000004000000025000,11-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Arnhem,00000004000000063000,29-12-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Assen,00000004000000019000,08-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Breda,00000004000000065000,29-12-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Den Haag,00000004000000055000,10-12-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Dordrecht,00000004000000029000,12-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Gelderland,00000004000000150000,22-05-2013
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Groningen,00000004000000020000,08-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Haarlem,00000004000000031000,16-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Leeuwarden,00000004000000067000,21-12-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Limburg,00000004000000146000,25-07-2012
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Maastricht,00000004000000060000,22-12-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Middelburg,00000004000000023000,03-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Midden-Nederland,00000004000000033000,16-11-2010
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Noord-Holland,00000004000000142000,24-07-2012
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Noord-Nederland,00000004000000143000,24-07-2012
06/09/2016 23:07:47,https://register.digikoppeling.nl/overview/index?searchText=&offset=600&max=30&sort=sortName&order=asc,Rechtbank Oost-Brabant,00000004000000032000,16-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Oost-Nederland,00000004000000144000,24-07-2012
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Overijssel,00000004000000151000,22-05-2013
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Roermond,00000004000000028000,11-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Rotterdam,00000004000000027000,11-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Zeeland - West Brabant,00000004000000145000,25-07-2012
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Zutphen,00000004000000024000,11-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rechtbank Zwolle-lelystad,00000004000000026000,11-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regeling Letterhoeke (Tresoar),00000001810711783000,18-05-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regio Gooi en Vechtstreek,00000001001937194000,27-11-2014
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regio Twente,00000001804302285000,24-09-2015
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionaal Historisch Centrum Drents Archief,00000001814487567000,23-05-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionaal Historisch Centrum Groninger Archieven,00000001810182440000,23-05-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionaal Historisch Centrum Limburg,00000001814029450000,09-06-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionaal Historisch Centrum in Noord-Holland,00000001815115714000,01-04-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionale Belasting Groep,00000001821671765000,16-10-2014
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionale Dienst Openbare Gezondheidszorg Hollands Midden,00000001814990770000,09-12-2014
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionale Dienst Werk en Inkomen Kromme Rijn Heuvelrug,00000001815258410000,21-06-2013
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionale Uitvoeringsdienst Noord-Holland Noord,00000001852981806000,15-11-2013
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regionale Uitvoeringsdienst Zeeland,00000001853105510000,31-10-2013
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Regiopolitie Groningen,00000001802144457000,03-09-2012
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksdienst voor Identiteitsgegevens (RvIG),00000001822100824000,13-11-2015
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksdienst voor Ondernemend Nederland,00000004000000006000,01-01-2014
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksdienst voor het Cultureel Erfgoed,00000004000000080000,29-02-2012
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksgebouwendienst,00000004000000007000,14-06-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksinstituut voor Volksgezondheid en Milieu,00000004000000062000,22-12-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksschoonmaakorganisatie,00000001003227522001,01-12-2015
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksvastgoed- en ontwikkelingsbedrijf,00000004000000051000,30-11-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijksvastgoedbedrijf,00000001856305765000,22-06-2016
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,Rijkswaterstaat,00000001821699180000,23-06-2010
06/09/2016 23:07:50,https://register.digikoppeling.nl/overview/index?searchText=&offset=630&max=30&sort=sortName&order=asc,SWW-gemeenten,00000001855700191000,18-12-2015
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,SaBeWa Zeeland,00000001852070500000,08-12-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samen Veilig Flevoland,00000001810358098000,29-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samen Veilig Midden Nederland,00000001002884124000,30-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerking A2 gemeenten,00000001851630315000,01-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerking Vastgoedinformatie Heffing en Waardebepaling,00000001812181967000,14-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerkingsorgaan Holland Rijnland,00000001813768068000,05-02-2016
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerkingsorganisatie De Wolden Hoogeveen,00000001854377876000,17-07-2015
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerkingsverband De Liemers,00000001823302490000,16-12-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Samenwerkingsverband Welzijnszorg Oosterschelderegio,00000001801089566000,19-01-2016
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Schadefonds Geweldsmisdrijven,00000001821702622000,11-05-2016
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Servicepunt Welzijnsinformatie,00000004000000004000,16-06-2009
