collection_date,owms_label,owms_uri,don_uri,don_label,afkorting,endDate,parent,type,opvolger_label
24/08/2016,IJsselstein,http://standaarden.overheid.nl/owms/terms/IJsselstein_(gemeente),https://data.overheid.nl/overheidsorganisatie/ijsselstein,IJsselstein,,,,Gemeente,
24/08/2016,Immigratie- en Naturalisatiedienst,http://standaarden.overheid.nl/owms/terms/Immigratie-_en_Naturalisatiedienst,,,IND,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Informatie Beheer Groep,http://standaarden.overheid.nl/owms/terms/Informatie_Beheer_Groep,https://data.overheid.nl/overheidsorganisatie/informatie-beheer-groep,Informatie Beheer Groep,,,,Zelfstandig bestuursorgaan,
24/08/2016,Inspectie Jeugdzorg,http://standaarden.overheid.nl/owms/terms/Inspectie_Jeugdzorg,https://data.overheid.nl/overheidsorganisatie/inspectie-jeugdzorg,Inspectie Jeugdzorg,,,,Rijksinspectie,
24/08/2016,Inspectie Leefomgeving en Transport,http://standaarden.overheid.nl/owms/terms/Inspectie_Leefomgeving_en_Transport,,,,,,Rijksinspectie,
24/08/2016,Inspectie Openbare Orde en Veiligheid,http://standaarden.overheid.nl/owms/terms/Inspectie_Openbare_Orde_en_Veiligheid,,,,,,Rijksinspectie,
24/08/2016,Inspectie SZW,http://standaarden.overheid.nl/owms/terms/Inspectie_SZW,https://data.overheid.nl/overheidsorganisatie/inspectie-szw,Inspectie SZW,,,,Rijksinspectie,
24/08/2016,Inspectie van het Onderwijs,http://standaarden.overheid.nl/owms/terms/Inspectie_van_het_Onderwijs,https://data.overheid.nl/overheidsorganisatie/inspectie-van-het-onderwijs,Inspectie van het Onderwijs,,,,Rijksinspectie,
24/08/2016,Inspectie Verkeer en Waterstaat,http://standaarden.overheid.nl/owms/terms/Inspectie_Verkeer_en_Waterstaat,https://data.overheid.nl/overheidsorganisatie/inspectie-verkeer-en-waterstaat,Inspectie Verkeer en Waterstaat,,31/12/11,,Rijksinspectie,Inspectie Leefomgeving en Transport
24/08/2016,Inspectie voor de Gezondheidszorg,http://standaarden.overheid.nl/owms/terms/Inspectie_voor_de_Gezondheidszorg,https://data.overheid.nl/overheidsorganisatie/inspectie-voor-de-gezondheidszorg,Inspectie voor de Gezondheidszorg,,,,Rijksinspectie,
24/08/2016,Inspectie voor de Sanctietoepassing,http://standaarden.overheid.nl/owms/terms/Inspectie_voor_de_Sanctietoepassing,,,,,,Rijksinspectie,
24/08/2016,Inspectie Werk en Inkomen,http://standaarden.overheid.nl/owms/terms/Inspectie_Werk_en_Inkomen,https://data.overheid.nl/overheidsorganisatie/inspectie-werk-en-inkomen,Inspectie Werk en Inkomen,,31/12/11,,Rijksinspectie,Inspectie SZW
24/08/2016,Inspectieraad,http://standaarden.overheid.nl/owms/terms/Inspectieraad,https://data.overheid.nl/overheidsorganisatie/inspectieraad,Inspectieraad,,,,Overheidsorganisatie,
24/08/2016,Inspraakpunt,http://standaarden.overheid.nl/owms/terms/Inspraakpunt,,,,,,Overheidsorganisatie,
24/08/2016,Intergemeentelijk Samenwerkingsorgaan Midden-Holland,http://standaarden.overheid.nl/owms/terms/Intergemeentelijk_Samenwerkingsorgaan_Midden-Holland,,,ISMH,,,Regionaal samenwerkingsorgaan,
24/08/2016,Intergemeentelijk Samenwerkingsorgaan Waterland,http://standaarden.overheid.nl/owms/terms/Intergemeentelijk_Samenwerkingsorgaan_Waterland,,,ISW,,,Regionaal samenwerkingsorgaan,
24/08/2016,Intergemeentelijk Samenwerkingsverband Goeree-Overflakkee,http://standaarden.overheid.nl/owms/terms/Intergemeentelijk_Samenwerkingsverband_Goeree-Overflakkee,,,ISGO,,,Regionaal samenwerkingsorgaan,
24/08/2016,Intergemeentelijk Samenwerkingsverband Noordwest Veluwe,http://standaarden.overheid.nl/owms/terms/Intergemeentelijk_Samenwerkingsverband_Noordwest_Veluwe,,,,01/01/05,,Regionaal samenwerkingsorgaan,Regio Noord-Veluwe
24/08/2016,Intergemeentelijk Samenwerkingsverband Werk en Inkomen,http://standaarden.overheid.nl/owms/terms/Intergemeentelijk_Samenwerkingsverband_Werk_en_Inkomen,,,ISWI,,,Regionaal samenwerkingsorgaan,Uitvoeringsorganisatie Laborijn
24/08/2016,Intergemeentelijke Sociale Dienst Zuidwest-Fryslân,http://standaarden.overheid.nl/owms/terms/Intergemeentelijke_Sociale_Dienst_Zuidwest-Fryslan,,,ISDzwf,,,Regionaal samenwerkingsorgaan,
24/08/2016,Interprovinciaal Overleg,http://standaarden.overheid.nl/owms/terms/Interprovinciaal_Overleg,https://data.overheid.nl/overheidsorganisatie/interprovinciaal-overleg,Interprovinciaal Overleg,,,,Koepelorganisatie,
24/08/2016,ISD Assen,http://standaarden.overheid.nl/owms/terms/ISD_Assen,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD BOL,http://standaarden.overheid.nl/owms/terms/ISD_BOL,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Bollenstreek,http://standaarden.overheid.nl/owms/terms/ISD_Bollenstreek,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD CGM,http://standaarden.overheid.nl/owms/terms/ISD_CGM,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD De Kempen,http://standaarden.overheid.nl/owms/terms/ISD_De_Kempen,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD De Rijnstreek,http://standaarden.overheid.nl/owms/terms/ISD_De_Rijnstreek,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Drechtsteden,http://standaarden.overheid.nl/owms/terms/ISD_Drechtsteden,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Kompas,http://standaarden.overheid.nl/owms/terms/ISD_Kompas,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Kop van Noord-Holland,http://standaarden.overheid.nl/owms/terms/ISD_Kop_van_Noord-Holland,,,ISD Kop van Noord-Holland,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Midden-Langstraat,http://standaarden.overheid.nl/owms/terms/ISD_Midden-Langstraat,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Noordenkwartier,http://standaarden.overheid.nl/owms/terms/ISD_Noordenkwartier,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Noordoost,http://standaarden.overheid.nl/owms/terms/ISD_Noordoost,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Steenwijkerland,http://standaarden.overheid.nl/owms/terms/ISD_Steenwijkerland,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,ISD Voorne-Putten-Rozenburg,http://standaarden.overheid.nl/owms/terms/ISD_Voorne-Putten-Rozenburg,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Jacobswoude,http://standaarden.overheid.nl/owms/terms/Jacobswoude,,,,31/12/08,,Gemeente,Kaag en Braassem
24/08/2016,"Justitiële Uitvoeringsdienst Toetsing, Integriteit, Screening",http://standaarden.overheid.nl/owms/terms/Justitiele_Uitvoeringsdienst_Toetsing_Integriteit_Screening,,,Dienst Justis,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Veiligheid_en_Justitie,Dienst,
24/08/2016,Kaag en Braassem,http://standaarden.overheid.nl/owms/terms/Kaag_en_Braassem,,,,,,Gemeente,
24/08/2016,Kabinet der Koningin,http://standaarden.overheid.nl/owms/terms/Kabinet_der_Koningin,,,,,,Hoog College van Staat,
24/08/2016,Kamer van Koophandel,http://standaarden.overheid.nl/owms/terms/Kamer_van_Koophandel,https://data.overheid.nl/overheidsorganisatie/kamer-van-koophandel,Kamer van Koophandel,,,,Zelfstandig bestuursorgaan,
24/08/2016,Kamer voor de Binnenvisserij,http://standaarden.overheid.nl/owms/terms/Kamer_voor_de_Binnenvisserij,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Kamers van Koophandel en Fabrieken (Cluster),http://standaarden.overheid.nl/owms/terms/Kamers_van_Koophandel_en_Fabrieken_(Cluster),,,,31/12/13,,Zelfstandig bestuursorgaan,Kamer van Koophandel
24/08/2016,Kampen,http://standaarden.overheid.nl/owms/terms/Kampen_(gemeente),https://data.overheid.nl/overheidsorganisatie/kampen,Kampen,,,,Gemeente,
24/08/2016,Kanselarij der Nederlandse Orden,http://standaarden.overheid.nl/owms/terms/Kanselarij_der_Nederlandse_Orden,,,,,,Hoog College van Staat,
24/08/2016,Kapelle,http://standaarden.overheid.nl/owms/terms/Kapelle_(gemeente),https://data.overheid.nl/overheidsorganisatie/kapelle,Kapelle,,,,Gemeente,
24/08/2016,Katwijk,http://standaarden.overheid.nl/owms/terms/Katwijk_(gemeente),https://data.overheid.nl/overheidsorganisatie/katwijk,Katwijk,,,,Gemeente,
24/08/2016,Kerkrade,http://standaarden.overheid.nl/owms/terms/Kerkrade_(gemeente),https://data.overheid.nl/overheidsorganisatie/kerkrade,Kerkrade,,,,Gemeente,
24/08/2016,Kessel,http://standaarden.overheid.nl/owms/terms/Kessel_(gemeente),https://data.overheid.nl/overheidsorganisatie/kessel,Kessel,,31/12/09,,Gemeente,Peel en Maas
24/08/2016,Kesteren,http://standaarden.overheid.nl/owms/terms/Kesteren_(gemeente),https://data.overheid.nl/overheidsorganisatie/kesteren,Kesteren,,31/03/03,,Gemeente,Neder-Betuwe
24/08/2016,Keuringsinstanties bouwproducten (Cluster),http://standaarden.overheid.nl/owms/terms/Keuringsinstanties_bouwproducten_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Keuringsinstanties geluidshinder (Cluster),http://standaarden.overheid.nl/owms/terms/Keuringsinstanties_geluidshinder_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Keuringsinstanties pleziervaartuigen (Cluster),http://standaarden.overheid.nl/owms/terms/Keuringsinstanties_pleziervaartuigen_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Keuringsinstanties uitrusting zeeschepen (Cluster),http://standaarden.overheid.nl/owms/terms/Keuringsinstanties_uitrusting_zeeschepen_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Kiesraad,http://standaarden.overheid.nl/owms/terms/Kiesraad,https://data.overheid.nl/overheidsorganisatie/kiesraad,Kiesraad,,,,Zelfstandig bestuursorgaan,
24/08/2016,Knooppunt Arnhem-Nijmegen,http://standaarden.overheid.nl/owms/terms/Knooppunt_Arnhem-Nijmegen,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Koggenland,http://standaarden.overheid.nl/owms/terms/Koggenland,https://data.overheid.nl/overheidsorganisatie/koggenland,Koggenland,,,,Gemeente,
24/08/2016,Kollumerland en Nieuwkruisland,http://standaarden.overheid.nl/owms/terms/Kollumerland_en_Nieuwkruisland,,,,,,Gemeente,
24/08/2016,Koninklijk Huis,http://standaarden.overheid.nl/owms/terms/Koninklijk_Huis,,,,,,Koninklijk Huis,
24/08/2016,Koninklijk Nederlands Instituut van Registeraccountants,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Instituut_van_Registeraccountants,,,,31/12/12,,Openbaar Lichaam,Nederlandse Beroepsorganisatie van Accountants
24/08/2016,Koninklijk Nederlands Meteorologisch Instituut,http://standaarden.overheid.nl/owms/terms/Koninklijk_Nederlands_Meteorologisch_Instituut,,,KNMI,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Infrastructuur_en_Milieu,Dienst,
24/08/2016,Koninklijke Beroepsorganisatie van Gerechtsdeurwaarders,http://standaarden.overheid.nl/owms/terms/Koninklijke_Beroepsorganisatie_van_Gerechtsdeurwaarders,,,,,,Openbaar Lichaam,
24/08/2016,Koninklijke Bibliotheek,http://standaarden.overheid.nl/owms/terms/Koninklijke_Bibliotheek,https://data.overheid.nl/overheidsorganisatie/koninklijke-bibliotheek,Koninklijke Bibliotheek,,,,Zelfstandig bestuursorgaan,
24/08/2016,Koninklijke Nederlandse Akademie van Wetenschappen,http://standaarden.overheid.nl/owms/terms/Koninklijke_Nederlandse_Akademie_van_Wetenschappen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Koninklijke Notariële Beroepsorganisatie,http://standaarden.overheid.nl/owms/terms/Koninklijke_Notariele_Beroepsorganisatie,,,,,,Openbaar Lichaam,
24/08/2016,Korendijk,http://standaarden.overheid.nl/owms/terms/Korendijk,,,,,,Gemeente,
24/08/2016,Korps landelijke politiediensten,http://standaarden.overheid.nl/owms/terms/Korps_landelijke_politiediensten,,,KLPD,31/12/12,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Krimpen aan den IJssel,http://standaarden.overheid.nl/owms/terms/Krimpen_aan_den_IJssel_(gemeente),https://data.overheid.nl/overheidsorganisatie/krimpen-aan-den-ijssel,Krimpen aan den IJssel,,,,Gemeente,
24/08/2016,Krimpenerwaard,http://standaarden.overheid.nl/owms/terms/Krimpenerwaard,,,,,,Gemeente,
24/08/2016,Laarbeek,http://standaarden.overheid.nl/owms/terms/Laarbeek,,,,,,Gemeente,
24/08/2016,Uitvoeringsorganisatie Laborijn,http://standaarden.overheid.nl/owms/terms/laborijn,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Landelijk Bureau Inning Onderhoudsbijdragen,http://standaarden.overheid.nl/owms/terms/Landelijk_Bureau_Inning_Onderhoudsbijdragen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landelijk Coördinatiecentrum Reizigersadvisering,http://standaarden.overheid.nl/owms/terms/Landelijk_Coordinatiecentrum_Reizigersadvisering,,,LCR,,,Overheidsorganisatie,
24/08/2016,Landelijk Selectie- en Opleidingsinstituut Politie,http://standaarden.overheid.nl/owms/terms/Landelijk_Selectie-_en_Opleidingsinstituut_Politie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landelijke Commissie Toezicht Indicatiestelling Speciaal Onderwijs,http://standaarden.overheid.nl/owms/terms/Landelijke_Commissie_Toezicht_Indicatiestelling_Speciaal_Onderwijs,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landelijke en Regionale Examencommissies verkeersinformatie en verkeersaanwijzingen,http://standaarden.overheid.nl/owms/terms/Landelijke_en_Regionale_Examencommissies_verkeersinformatie_en_verkeersaanwijzingen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landelijke Faciliteit Rampenbestrijding,http://standaarden.overheid.nl/owms/terms/Landelijke_Faciliteit_Rampenbestrijding,,,LFR,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Landelijke geschillencommissie weer samen naar school,http://standaarden.overheid.nl/owms/terms/Landelijke_geschillencommissie_weer_samen_naar_school,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landelijke- en Regionale Examencommissies verkeersinformatie en verkeersaanwijzingen (Cluster),http://standaarden.overheid.nl/owms/terms/Landelijke-_en_Regionale_Examencommissies_verkeersinformatie_en_verkeersaanwijzingen_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Landerd,http://standaarden.overheid.nl/owms/terms/Landerd,,,,,,Gemeente,
24/08/2016,Landgraaf,http://standaarden.overheid.nl/owms/terms/Landgraaf_(gemeente),https://data.overheid.nl/overheidsorganisatie/landgraaf,Landgraaf,,,,Gemeente,
24/08/2016,Landschap Waterland,http://standaarden.overheid.nl/owms/terms/Landschap_Waterland,,,,31/12/11,,Regionaal samenwerkingsorgaan,Recreatieschap Twiske-Waterland
24/08/2016,Landsmeer,http://standaarden.overheid.nl/owms/terms/Landsmeer_(gemeente),https://data.overheid.nl/overheidsorganisatie/landsmeer,Landsmeer,,,,Gemeente,
24/08/2016,Langedijk,http://standaarden.overheid.nl/owms/terms/Langedijk_(gemeente),https://data.overheid.nl/overheidsorganisatie/langedijk,Langedijk,,,,Gemeente,
24/08/2016,Lansingerland,http://standaarden.overheid.nl/owms/terms/Lansingerland,,,,,,Gemeente,
24/08/2016,Laren,http://standaarden.overheid.nl/owms/terms/Laren_(gemeente),https://data.overheid.nl/overheidsorganisatie/laren,Laren,,,,Gemeente,
24/08/2016,Leek,http://standaarden.overheid.nl/owms/terms/Leek_(gemeente),https://data.overheid.nl/overheidsorganisatie/leek,Leek,,,,Gemeente,
24/08/2016,Leerdam,http://standaarden.overheid.nl/owms/terms/Leerdam_(gemeente),https://data.overheid.nl/overheidsorganisatie/leerdam,Leerdam,,,,Gemeente,
24/08/2016,Leersum,http://standaarden.overheid.nl/owms/terms/Leersum_(gemeente),https://data.overheid.nl/overheidsorganisatie/leersum,Leersum,,31/12/05,,Gemeente,Utrechtse Heuvelrug
24/08/2016,Leeuwarden,http://standaarden.overheid.nl/owms/terms/Leeuwarden_(gemeente),https://data.overheid.nl/overheidsorganisatie/leeuwarden,Leeuwarden,,,,Gemeente,
24/08/2016,Leeuwarderadeel,http://standaarden.overheid.nl/owms/terms/Leeuwarderadeel,,,,,,Gemeente,
24/08/2016,Leiden,http://standaarden.overheid.nl/owms/terms/Leiden_(gemeente),https://data.overheid.nl/overheidsorganisatie/leiden,Leiden,,,,Gemeente,
24/08/2016,Leiderdorp,http://standaarden.overheid.nl/owms/terms/Leiderdorp_(gemeente),https://data.overheid.nl/overheidsorganisatie/leiderdorp,Leiderdorp,,,,Gemeente,
24/08/2016,Leidschendam,http://standaarden.overheid.nl/owms/terms/Leidschendam,,,,31/12/01,,Gemeente,Leidschendam-Voorburg
24/08/2016,Leidschendam-Voorburg,http://standaarden.overheid.nl/owms/terms/Leidschendam-Voorburg,,,,,,Gemeente,
24/08/2016,Lelystad,http://standaarden.overheid.nl/owms/terms/Lelystad_(gemeente),https://data.overheid.nl/overheidsorganisatie/lelystad,Lelystad,,,,Gemeente,
24/08/2016,Lemsterland,http://standaarden.overheid.nl/owms/terms/Lemsterland,,,,31/12/13,,Gemeente,De Friese Meren
24/08/2016,LétÉ,http://standaarden.overheid.nl/owms/terms/LetE,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Leudal,http://standaarden.overheid.nl/owms/terms/Leudal,,,,,,Gemeente,
24/08/2016,Leusden,http://standaarden.overheid.nl/owms/terms/Leusden_(gemeente),https://data.overheid.nl/overheidsorganisatie/leusden,Leusden,,,,Gemeente,
24/08/2016,Lichtenvoorde,http://standaarden.overheid.nl/owms/terms/Lichtenvoorde,,,,31/12/04,,Gemeente,Groenlo
24/08/2016,Liemeer,http://standaarden.overheid.nl/owms/terms/Liemeer,,,,31/12/06,,Gemeente,Nieuwkoop
24/08/2016,Liesveld,http://standaarden.overheid.nl/owms/terms/Liesveld,,,,31/12/12,,Gemeente,Molenwaard
24/08/2016,Limburg,http://standaarden.overheid.nl/owms/terms/Limburg,https://data.overheid.nl/overheidsorganisatie/limburg,Limburg,,,,Provincie,
24/08/2016,Limmen,http://standaarden.overheid.nl/owms/terms/Limmen_(gemeente),https://data.overheid.nl/overheidsorganisatie/limmen,Limmen,,31/12/01,,Gemeente,Castricum
24/08/2016,Lingewaal,http://standaarden.overheid.nl/owms/terms/Lingewaal,,,,,,Gemeente,
24/08/2016,Lingewaard,http://standaarden.overheid.nl/owms/terms/Lingewaard,,,,,,Gemeente,
24/08/2016,Lisse,http://standaarden.overheid.nl/owms/terms/Lisse_(gemeente),https://data.overheid.nl/overheidsorganisatie/lisse,Lisse,,,,Gemeente,
24/08/2016,Lith,http://standaarden.overheid.nl/owms/terms/Lith_(gemeente),https://data.overheid.nl/overheidsorganisatie/lith,Lith,,31/12/10,,Gemeente,Oss
24/08/2016,Littenseradiel,http://standaarden.overheid.nl/owms/terms/Littenseradiel,,,,,,Gemeente,
24/08/2016,Lochem,http://standaarden.overheid.nl/owms/terms/Lochem_(gemeente),https://data.overheid.nl/overheidsorganisatie/lochem,Lochem,,,,Gemeente,
24/08/2016,Loenen,http://standaarden.overheid.nl/owms/terms/Loenen_(gemeente),https://data.overheid.nl/overheidsorganisatie/loenen,Loenen,,31/12/10,,Gemeente,Stichtse Vecht
24/08/2016,Logius,http://standaarden.overheid.nl/owms/terms/Logius,https://data.overheid.nl/overheidsorganisatie/logius,Logius,,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,"Loket Altena voor werk, inkomen en zorg",http://standaarden.overheid.nl/owms/terms/Loket_Altena_voor_werk_inkomen_en_zorg,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Loon op Zand,http://standaarden.overheid.nl/owms/terms/Loon_op_Zand_(gemeente),https://data.overheid.nl/overheidsorganisatie/loon-op-zand,Loon op Zand,,,,Gemeente,
24/08/2016,Loosdrecht,http://standaarden.overheid.nl/owms/terms/Loosdrecht_(gemeente),https://data.overheid.nl/overheidsorganisatie/loosdrecht,Loosdrecht,,31/12/01,,Gemeente,Wijdemeren
24/08/2016,Lopik,http://standaarden.overheid.nl/owms/terms/Lopik_(gemeente),https://data.overheid.nl/overheidsorganisatie/lopik,Lopik,,,,Gemeente,
24/08/2016,Loppersum,http://standaarden.overheid.nl/owms/terms/Loppersum_(gemeente),https://data.overheid.nl/overheidsorganisatie/loppersum,Loppersum,,,,Gemeente,
24/08/2016,Losser,http://standaarden.overheid.nl/owms/terms/Losser_(gemeente),https://data.overheid.nl/overheidsorganisatie/losser,Losser,,,,Gemeente,
24/08/2016,Luchtverkeersleiding Nederland,http://standaarden.overheid.nl/owms/terms/Luchtverkeersleiding_Nederland,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Maarn,http://standaarden.overheid.nl/owms/terms/Maarn_(gemeente),https://data.overheid.nl/overheidsorganisatie/maarn,Maarn,,31/12/05,,Gemeente,Utrechtse Heuvelrug
24/08/2016,Maarssen,http://standaarden.overheid.nl/owms/terms/Maarssen_(gemeente),https://data.overheid.nl/overheidsorganisatie/maarssen,Maarssen,,31/12/10,,Gemeente,Stichtse Vecht
24/08/2016,Maartensdijk,http://standaarden.overheid.nl/owms/terms/Maartensdijk_(gemeente),https://data.overheid.nl/overheidsorganisatie/maartensdijk,Maartensdijk,,31/12/00,,Gemeente,De Bilt
24/08/2016,Maasbracht,http://standaarden.overheid.nl/owms/terms/Maasbracht_(gemeente),https://data.overheid.nl/overheidsorganisatie/maasbracht,Maasbracht,,31/12/06,,Gemeente,Maasgouw
24/08/2016,Maasbree,http://standaarden.overheid.nl/owms/terms/Maasbree_(gemeente),https://data.overheid.nl/overheidsorganisatie/maasbree,Maasbree,,31/12/09,,Gemeente,Peel en Maas
24/08/2016,Maasdonk,http://standaarden.overheid.nl/owms/terms/Maasdonk,,,,31/12/14,,Gemeente,s-Hertogenbosch
24/08/2016,Maasdriel,http://standaarden.overheid.nl/owms/terms/Maasdriel_(gemeente),https://data.overheid.nl/overheidsorganisatie/maasdriel,Maasdriel,,,,Gemeente,
